BOOTH_ACTIVE_DAY,BOOTH_LIST,GROUP_NAME
1,"V01,V02",市瀬るぽ(Ichinose LUPO) 
1,"V03,V04",Wakuwaku Miwaku 
1,"V05,V06",VocaGaku 
1,V07,HM39 
1,V08,家の裏でマンボウが死んでるP 
1,"V09,V10",あ子（AKO） 
1,"V11,V12",シシド & ぐちり (Shishido & Guchiry) 
1,V13,木瀬のんの出張グッズ販売所 
1,V14,EO 
1,V15,梨本うい 
1,V16,みるくかふぇ 
1,V17,積讀唱片行 
1,V18,未來群像 
1,"V19,V20",雙馬尾協會 
1,V21,VSPOT 
1,V22,倉成町私立病院麵屋翔分院 
1,V23,三支音叉 
1,V24,oito 
1,V25,句點。. 
1,V26,Yggdrasilvia 
1,V27,在調了在調了 
1,V28,Y是英文字母的Y 
1,V29,WONDER RECORD 
1,V30,凡上封面皆大哥 
1,"V31,V32",ITKKKKK 
1,V33,魔力羊 
1,V34,巨龍棲息地 
1,V35,柑橘薄荷凍 
1,V36,URA  BOU 
1,V37,Vivace 
1,V38,柒隻知更鳥 
1,"V39,V40",ボカロ虛擬歌姬交流會 
1,W01,夢だらけ 
1,W02,僧多粥少 
1,W03,蛋糕吃到飽 
1,W04,小白熊 
1,W05,玥月在擺攤 
1,W06,EMO個人 
1,W07,地球人石油股份有限公司 
1,W08,電線桿有限公司 
1,W09,MinuetWorks 
1,W10,安安淡定 
1,W11,bbibinbing 
1,W12,阿喵家 
1,"W13,W14",風船猫插畫神社 
1,"W15,W16",Catachi Cosplay 
1,W17,LRLR 
1,W18,ㄚ淳戴著綠色三角錐 
1,W19,東閣小樓 
1,W20,Be Somewhere_V家分部 
1,W21,須彌芥子 
1,W22,原創跟二創太難選 
1,"W23,W24",C.I.L.S Box 
1,W25,山上的一個小公園 
1,W26,U點東西 
1,W27,予雪明空 
1,W28,余花織夢 
1,X01,腐黑學 
1,X02,Little Box 
1,X03,Big Wolf 
1,X04,雜菜湯 
1,X05,本喵放空自我 
1,X06,龍族四團合作社 
1,X07,墨貓空氣幻境 
1,X08,白叶 
1,X09,卡巴塔cafe 
1,X10,蟬之森 
1,"X11,X12",下空少女 
1,"X13,X14",日日月月 
1,X15,蕈Mushcino 
1,X16,是海獺不是水獺 
1,"X17,X18",夢橋-DREAM BRIDGE 
1,X19,神奇山羊飛起來 
1,X20,超級同人大戰 
1,"X21,X22",幻羽工房 
1,"X23,X24",睡蓮想睡 
1,X25,地精貓屋 
1,X26,庫樓 
1,X27,花水霧 
1,X28,阿廚阿 
1,"Y01,Y02",大波斯菊花園 
1,Y03,青雨閣 
1,Y04,給夜桑一杯卡布奇諾 
1,Y05,yoru深夜聊天室 
1,Y06,店員小姐線下快閃櫃 
1,"Y07,Y08",這個名字有毒 
1,Y09,窩裡的小動物 
1,Y10,今天梅肆出個攤 
1,Y11,古比Gubi 
1,Y12,骨頭蹦 
1,"Y13,Y14",月貓創意 
1,"Y15,Y16",杏。Xing 
1,Y17,FlightBase.飛行基地 
1,Y18,老問小問題 
1,Y19,六本木樹海喫茶 
1,Y20,麵包傳說 
1,Y21,光輝部屋 
1,Y22,一輩子當主任 
1,"Y23,Y24",昏睡澱粉 
1,Y25,把查克拉集中到手上 
1,Y26,nmnm 
1,Y27,炸貓排蓋飯 
1,Y28,人品合眾國 
1,Z01,鵺空 
1,Z02,EPO's art 
1,Z03,萌麵人帶來愛與希望 
1,Z04,哥哥也給妹妹戴頂斗笠呀！ 
1,Z05,葉家幸福委員會 
1,Z06,死線大師 
1,Z07,唐門無孔不入出版 
1,Z08,暈船劍佬俱樂部 
1,Z09,月球牡蠣活俠中毒 
1,Z10,小德 禾暘 
1,Z11,半夜不睡覺 
1,Z12,堂堂唐門噹啷啷 
1,Z13,布錚不搶 
1,Z14,錚錚日上 
1,Z15,每天戳一句 
1,Z16,天天是好年 
1,Z17,活畜傳 
1,Z18,頸椎骨折實驗記錄報告 
1,Z19,魔法燒酒 
1,Z20,好好活著 
1,Z21,Be Somewhere - 唐門分部 
1,Z22,深夜布幹活 
1,Z23,無名的天空 
1,Z24,不癲布能活 
1,Z25,這個攤位不會禍害上官隼 
1,Z26,大宋魅魔的隱密廚房 
1,Z27,企鵝w_活俠傳 
1,Z28,唐門毛茸茸 
1,Z29,YeeeJ 
1,Z30,左と右―  左右子個人 
1,"Z31,Z32",桑尤姆的部屋 
