BOOTH_ACTIVE_DAY,BOOTH_LIST,GROUP_NAME
1,F22,零食糖果罐
1,F23,宇宙飛航員
1,F24,天然芭樂園
1,F25,13號羽毛屋
1,F26,喵安安妮
1,F27,路人Miga
1,F28,愛過橘毛陣線
1,F29,喵星
1,F30,KANRO
1,F31,當季的魚
1,F32,兄弟北部牢籠南部行
1,F33,Waga Illustration
1,F34,貓咪粗乃丸
1,F35,粉色蒂國
1,F36,SophieK極品菲宅
1,F37,繪師兼建模師兼VT的苦逼設計系大學生
1,F38,艾迪addie
1,"F39,F40",啫喱啫喱啫喱喔
1,"F41,F42",快樂氣工坊
1,F43,Mahaaa
1,F44,肉桂咖啡
1,F45,風聲颯颯
1,F46,- Cinderella - 灰姑娘工作室
1,"F47,F48",老子懶癌末期
1,F49,ZukiPlanet
1,F50,騎著駱駝去南極
1,F51,草莓吐司魚子醬
1,F52,貴圈真亂交通部長
1,F53,生活不易擺攤賣藝
1,F54,秀尬（奈）意
1,F55,爆肝出谷
1,F56,怎麼還在被紙片綁架
1,"F57,F58",咻~是吉掉坑的聲音
1,F59,純粹
1,F60,巧虎是長青樹欸我小時候都看長青
1,"F61,F62",返工騎牛
1,F63,Bremen布來沒
1,F64,我的cp真的甲的
1,F65,四海都是三兄弟
1,F66,彩虹盤子
1,F67,火鍋咕嚕咕嚕
1,F68,香芋卡士達
1,"F69,F70",燒焦平底鍋
1,F71,書桌
1,F72,揪團一起來去跳坑吃土喇!!!!
1,F73,黑魔導太太
1,F74,心之言。承於念
1,"F75,F76",PolarisNoIII
1,"F77,F78",火熱動感999
1,"F79,F80",Requiem
1,"G01,G02",魔寶大典
1,G03,吉恩哪天吃過藥
1,G04,紅凱塵伊-個人創作
1,"G05,G06",格爾迪恩的芙拉爾
1,G07,ZELITTO ARTWORK
1,G08,赤青黑
1,"G09,G10",PAPER BOX
1,G11,yutomi.studio
1,G12,好社
1,G13,粗線條 Slapdash
1,G14,松果社ACORN PRODUCTION
1,"G15,G16",士雷shirai
1,"G17,G18",富士繪社
1,G19,赤月工作室_AKA Tsuki
1,G20,米茲米茲
1,"G21,G22",鬼歧路
1,G23,aoisun&深水靜流
1,G24,秋狂顏
1,"G25,G26",雲心秋色
1,G27,開胃菜
1,G28,雲嵐百樂
1,G29,占空間
1,G30,染柒厭
1,G31,化生說
1,G32,梅有酒也梅實間
1,"G33,G34",霸總出巡
1,G35,晨星的同人文學專欄
1,G36,無敵存千筒
1,G37,welcome夯焦阿bar
1,G38,梅粉章魚燒專賣
1,G39,【冷CP推廣委員會】
1,G40,野清記事
1,H01,毛毛人Maorenc
1,H02,雨沫アメアワ
1,"H03,H04",cyanparade
1,H05,SuperWhite
1,H06,棉花种植園
1,H07,球球小舖
1,H08,空色敘事曲
1,H09,一支冰工作室
1,H10,星布瀧拉小舖
1,H11,狐狸窩
1,H12,合體三公分
1,H13,元氣創界
1,H14,《Brain Damage》
1,H15,A little robin told me
1,H16,妖夜迴廊
1,"H17,H18",無限迴圈
1,"H19,H20",彼岸‧滄海
1,H21,AMBERS？
1,H22,劇好就行
1,"H23,H24",鎏華月
1,H25,隨楓飄遊
1,H26,森森不息
1,H27,Ruby
1,H28,何以為鴿
1,H29,慚愧春水塘
1,H30,青木飛柴
1,"H31,H32",日日春財團法人幫扶雞莖會
1,"H33,H34",腐罐頭
1,H35,拚死翻譯出百人藍湛日文小說的我
1,H36,湘夢繪
1,"I01,I02",強迫症少年
1,"I03,I04",NCccc
1,"I05,I06",xuanllli
1,"I07,I08",Plain Jane Studios
1,I09,Nekonekomii
1,I10,永無止境的最後期限
1,"I11,I12",TheSovereign
1,I13,Cowania
1,I14,XM
1,"I15,I16",VaChu
1,"I17,I18",Nguyen Minh Ngoc
1,I19,Siriuf Long 
1,I20,C.Rika
1,"I21,I22",PouChinn.
1,I23,Soiheoding
1,I24,Miaosugoi.
1,"I25,I26",OUKA LEO
1,"I27,I28",Leonie
1,"I29,I30",Basakila
1,I31,Glittering Grimoire
1,I32,絕對萌大奶茶
1,I33,加百列的星空&找夏夏
1,I34,【瑞讀+米果子】上上籤&戀愛相生論
1,"I35,I36",【A&D】Angels&Devils
1,J01,AKRU
1,J02,Mazjojo
1,J03,捲筒衛生紙的人生
1,J04,viva
1,J05,YORIN
1,J06,吉良綺形館
1,J07,地獄和異鄉
1,J08,fu富
1,J09,司獄全糖主義黨
1,J10,ANYHOW黯皓
1,J11,Y_square
1,J12,畫畫真的好難
1,J13,養在地下室
1,J14,布偶櫃
1,"J15,J16",KAKA & SANDYPIG
1,"J17,J18",灼櫻繪畫坊
1,"J19,J20",一張紙
1,J21,華役少爺
1,J22,好點子
1,"J23,J24",cafe little bear
1,J25,狐狸的伊盞登
1,J26,小鬍子合唱團
1,"J27,J28",非人造
1,J29,ㄟ婁
1,J30,人一兌 UF40
1,"J31,J32",龍哥
1,J33,金色狂風忍者隊
1,J34,光庵映畫
1,"J35,J36",一輛
1,"J37,J38",MYAOWL喵喔
1,"J39,J40",CloverP（水梨）
1,"K01,K02",昊的狐繪地獄
1,K03,彼沐瑜
1,K04,銅鑼燒烘焙坊
1,K05,魔王與他的駭客狼朋友
1,K06,脆皮雞排攤
1,"K07,K08",星崎兄弟
1,K09,黃豆動物園直營賣場
1,K10,加冰火狐大熱拿
1,K11,每天都穿著小黃褲
1,K12,拖延症患者
1,K13,况Kuang
1,K14,Dieyin蝶銀
1,K15,CoinLaundry
1,K16,秋橙Amber
1,K17,滿鵝送好禮
1,K18,親笨蛋已棄療
1,"K19,K20",賽路伊斯-七曜個人
1,"K21,K22",PockyCity的茶窩
1,K23,slow float
1,K24,三人行必有姦情焉
1,"K25,K26",Anna Bear
1,"K27,K28",Runeiscute
1,"K29,K30","Hello, Im Gene"
1,"K31,K32",LORENDALE
1,K33,劍龍細胞
1,K34,The Berry Pie貝栗派
1,"K35,K36",狐狸自由創作
1,"K37,K38",裘伊chuie
1,"K39,K40",DUO63＊蝶羽攸個人
1,"K41,K42",阿歾Amoの選物店
1,K43,江南府
1,K44,未知領域
1,K45,生式軼聞
1,K46,DIZZYing.com
1,"K47,K48",馬車BUBU
1,K49,OxO-PARTY
1,"K50,K51",狐日和
1,K52,BABU林肯
1,K53,JELDA
1,K54,奇牠記事
1,"K55,K56",宇宙垃圾
1,K57,也是牙籤
1,K58,屋拉米本鋪
1,K59,總天然色
1,K60,產地直送
1,"K61,K62",虎爺實習中
1,"K63,K64",町噹狗生活的NPC CLUB
1,K65,迪諾Dinner
1,K66,睡蓮想睡
1,K67,酢醬貓（zuojiangneko ）
1,K68,狐獴杯杯
1,K69,少女心室
1,K70,Sundry*
1,K71,animo工作室
1,K72,冬蟲夏猴
1,K73,負債的媽
1,K74,Shifu.886
1,"K75,K76",RoarJLee
1,"K77,K78",當我們狗在一起
1,K79,夜貓館咖啡屋
1,K80,Blaze Wu
1,L01,詞不DA藝
1,L02,Yuz Draw Cooking 美食插畫
1,L03,ZENTENG
1,L04,禾子里予
1,L05,亂世三閒
1,L06,toriniku obenndou
1,L07,閒魚工作室 LazyFish
1,L08,雨屋
1,L09,蔚藍的天
1,L10,一起鳥愈
1,L11,台農一號與它的在地小夥伴
1,L12,ShihFenIllustration
1,L13,福栗舍
1,L14,兔子兔子幾月拆
1,L15,月島弦音
1,L16,瘋人塔
1,L17,AYS可愛生活伴侶
1,L18,短腿貓貓與奇異鳥鳥
1,L19,歪的工作室Ystudio
1,L20,Atha Atelier
1,L21,角落工作室
1,"L22,L23",雙夏
1,"L24,L25",My Garden 我的庭園（毛毛氈創作坊)
1,L26,遇見幸福手創館Met Happiness
1,L27,不快樂地瓜球
1,L28,Dark-yard studio
1,L29,暖羊warm sheep
1,L30,西高地小白熊
1,L31,徐喵大王X炸蝦鳥王
1,L32,啾啾的型男日記
1,"L33,L34",Hey!鳥朋友!
1,L35,仲華種花
1,"L36,L37",旋鳥
1,L38,我有一群小小鳥-雀味濃
1,L39,Mio
1,L40,CHIU BAR 啾吧
1,"L41,L42",狗狗夾星
1,"L43,L44",肉球 paw pad
1,L45,米蟲丸森活工作室
1,L46,羊奶奶 alcohoma
1,L47,似個晴天
1,L48,春捲飛船
1,L49,鳳梨餅乾
1,L50,優奈yuna
1,L51,卡歐魯
1,"L52,L53",房間工作室
1,L54,櫻兔子的板男線
1,L55,達姆豹可愛
1,L56,地底胡同x白虎喵
1,"L57,L58",巨光棉
1,"L59,L60",木田森果wood3f
1,"L61,L62",小居看天下&減肥猫
1,"L63,L64",LUCKY DEER
1,"L65,L66",蜥蠵創作
1,"L67,L68",傻大姐 嘿 我是垂耳羊啦
1,"L69,L70",丹林館DanNior Gallery
1,"L71,L72",好築藝
1,L73,雪團の窩
1,L74,構築再來
1,L75,終於趕上截稿日
1,L76,超開星
1,"L77,L78",一襄橘子
1,"L79,L80",新夭 Brainholesky
1,M01,KK魔法學院
1,M02,凝蒔宇
1,M03,森林小屋
1,M04,蕾娜的小窩
1,M05,WHOTONE _CAT
1,M06,莫古
1,M07,莉莉筆記本
1,M08,《逐風追月》
1,"M09,M10",動物圓物語
1,M11,珍繪日常
1,M12,不知道在做什麼的山羊
1,M13,怪獸島
1,M14,超級同人大戰
1,M15,雙子狐-娜娜葳葳Nanawiko
1,M16,Vivianshen
1,M17,鴨子嘎嘎
1,M18,秘密貓貓繪創作
1,M19,海德公園
1,M20,Dreaming琉璃屋
1,M21,Komakis
1,M22,月見糰子
1,M23,夜的第十三轉角
1,M24,小麥啤酒花酵母
1,M25,貳拾顆南瓜
1,M26,紫玉藤花別館
1,M27,玄之又玄
1,M28,初雨霜華
1,M29,我們的繪茶室
1,M30,萬家鄉
1,M31,撿到嗚拾塊
1,"M32,M33",赤肉玖玖
1,M34,caca_rabbit
1,"M35,M36",被烤焦的芝鼠貓
1,"M37,M38",食鐵獸投餵基地
1,"M39,M40",Amuiiart
1,"M41,M42",本攤主打一個隨便
1,"M43,M44",本攤主打一個方便
1,"M45,M46",鶄木工作室
1,M47,卡在分隔島
1,M48,要吃水果嗎
1,M49,狐穴工作室
1,M50,Sailor B-612
1,M51,時輪千轉之境
1,M52,老問小問題
1,M53,魚餅一隻熊
1,M54,攏謀扣扣
1,M55,菲多多更多
1,M56,模擬rhapsody
1,M57,六零八三一三四
1,M58,想和好就畫兔子吧
1,M59,Candy Box
1,M60,大眾澡堂
1,"M61,M62",DOKIDOKI
1,M63,銀喉長尾山雀小屋
1,M64,實在可愛
1,M65,腐腦人蔘
1,M66,向隅團
1,M67,薑黃貓工作室
1,M68,寂水師地
1,M69,高雄精獄堂堂口大會
1,M70,今夜漫長
1,M71,斥雁之聲
1,M72,糖果淹沒了星球
1,"M73,M74",毛毛創森坊
1,M75,蟲蟲商號
1,M76,跌入深坑
1,M77,環繞著土星的光環
1,M78,可遇不可球
1,M79,阿熊來了
1,M80,毛毛壞壞
1,N01,ANTHELION幻日
1,N02,C.I.L.S Box
1,N03,HAJI works
1,N04,辣椒糖葫蘆
1,N05,橘子喵工作室
1,N06,月月子不在家
1,N07,角落小蛙
1,N08,呼嚕魚丸
1,N09,螢幕殘像創作團體
1,N10,花田小巷
1,"N11,N12",攤一直擺，攤主得分3.0躺贏狗
1,N13,香香漫研
1,N14,清華大學光畫社
1,N15,久奧鋪
1,N16,海星檸檬魚
1,"N17,N18",72 workshop
1,"N19,N20",欸取名好難
1,"N21,N22",EGG
1,"N23,N24",盛櫻之汀
1,"N25,N26",已經逃不掉了
1,"N27,N28",虛無海峽
1,N29,Twinkle
1,N30,錦鯉養殖場
1,N31,清酒路上
1,N32,暴死同盟
1,N33,Cute*Zoo可愛動物園
1,N34,MIF麻吉星
1,"N35,N36",童窯KIDSCRAFT
1,N37,ギラギラー娘
1,N38,AZURE？
1,N39,偽躁症
1,N40,Fuerzabruta－暴戾之力－
1,"N41,N42",MANFUNG
1,"N43,N44",月球租客by阿提Mzcca
1,N45,Maidenhair
1,N46,抽屜打開來就是長這樣
1,"N47,N48",雙馬尾協會
1,N49,讓我再多睡一會
1,N50,攤主不喜歡攪拌
1,N51,薛丁格的水族箱
1,N52,大可為何不可
1,N53,我想吃頭七飯
1,N54,Practice
1,N55,來自南極的冰山
1,N56,苦力司脫
1,N57,那爾西的西
1,N58,如果有錢請匯給獨角獸課金
1,N59,Kuropia
1,N60,巴哥共和國
1,"N61,N62",aurora.magicahk
1,N63,黎黎原上草
1,N64,Φ／迴　
1,N65,甲甲烘焙坊
1,N66,魔女啾嗡
1,N67,恥度單行道
1,N68,幸運777
1,N69,期限鵝南呱
1,N70,沒感情畫圖bot
1,N71,鯛魚燒物語
1,N72,噗洛X缺能量
1,N73,沙雕魔法小舖
1,N74,統一蜜豆奶
1,N75,雞腿
1,N76,雞兔洞
1,N77,日比野牧場
1,N78,魚製品工廠
1,"N79,N80",LOIZA白晝夜行
1,"O01,O02",Platinum Library
1,"O03,O04",Tatatata靛靛靛雪雪
1,"O05,O06",瘋狂Cosplay牙
1,O07,田中水草
1,O08,一生好運
1,O09,熊熊午茶
1,O10,深夜茶話繪
1,O11,夢だらけ
1,O12,天行者工作室
1,O13,凪花工作室
1,O14,白污麻糬王（睡眠部）
1,O15,VSPOT
1,O16,巨龍棲息地
1,O17,一杯無糖紅茶
1,O18,陷入沼澤
1,"O19,O20",喵燐堂TOHOORIN
1,"O21,O22",三色坊
1,O23,REIsROOM
1,O24,與女同在
1,O25,broccoholic
1,O26,隨意坊
1,"O27,O28",蝦餅SHA
1,"O29,O30",尼腓工作室
1,"O31,O32",熊初末
1,O33,銅雀臺
1,O34,in起
1,"O35,O36",箱庭交響曲
1,"O37,O38",Baetootles
1,"O39,O40",蒼銀之星
1,"O41,O42",lololo吃飯
1,O43,風鋪
1,O44,咻碰碰咻碰
1,"O45,O46",花襯衫 老馬克
1,"O47,O48",Q夢俱樂部
1,O49,木木梟保育協會
1,O50,Ya喵子的貓窩
1,O51,無名的貓
1,O52,糖果味冰棒
1,O53,聖者派
1,O54,腦洞等於黑洞
1,"O55,O56",咩咩繪夢工坊
1,O57,雷光刻幻
1,O58,肝指薯上升
1,"O59,O60",塗鴉星狐窩
1,O61,Planet980
1,O62,Cutelybear Planet 呆熊星球
1,"O63,O64",空想工房 Reverie Studio
1,"O65,O66",hohooting
1,O67,一隻懶惰蟲
1,O68,Ching’s Doodle
1,O69,滴式代工房
1,O70,FM
1,O71,無用碼頭
1,O72,荷葉池旁的水稻田
1,O73,空鳴飛船
1,O74,我武者羅
1,O75,海藻森林
1,O76,摸魚摸魚企鵝
1,O77,Vivace
1,O78,URA BOU
1,"O79,O80",+Poke Box+
1,"P01,P02",黑嚕嚕的六華貓
1,P03,Pato柴
1,P04,青蘋果果醬
1,P05,梅影
1,P06,天氣好好
1,"P07,P08",Chill guy
1,P09,呼嚕呼嚕咚咚鏘
1,P10,超濃起司鯛魚燒
1,P11,愛麗絲的腦洞世界
1,P12,Feelconnected.co 有緣人公司
1,P13,Enzo與室友
1,P14,小寒今日回血了嗎
1,P15,昭莫多汁戰
1,P16,月亮米糕舖
1,P17,今天肚子餓
1,P18,修蛋幾勒
1,P19,砂糖罐
1,P20,藏身處
1,"P21,P22",藍色星期一
1,"P23,P24",山鬼實驗室
1,P25,樂色知秋
1,P26,黑蝦研究餅舖
1,P27,安德烈爾學園
1,P28,晨酒屋
1,P29,全糖開水
1,P30,無糖汽水
1,P31,introverted_vampire
1,P32,Undertale_AU大亂燉
1,P33,Ru出沒注意
1,P34,鱈魚太郎工作室
1,P35,風啟物語
1,P36,請救救失學少女Asa
1,P37,瑞麟美而美
1,P38,老阿姨
1,"P39,P40",艸肅Tsaosu
1,"Q01,Q02",小黑豹
1,Q03,少女心想出攤
1,Q04,柳孝真
1,"Q05,Q06",絲帶Ribbon
1,Q07,謝少爺，我為您把王無才綁回來了
1,Q08,等不夜卿給剪霞客過生日的翼翎
1,Q09,人生就像JUMP一樣
1,Q10,時光煎茶
1,"Q11,Q12",羽毛滿天飛
1,Q13,Uniautomata Studio
1,Q14,超自然震動
1,Q15,把夢關上
1,Q16,浮雲居
1,"Q17,Q18",墨染一色
1,Q19,林佩小說創作
1,Q20,物&語館
1,Q21,忌春樓
1,Q22,天風清
1,Q23,麻辣蛋白鍋
1,Q24,沒有這個攤
1,Q25,不約而同性戀情
1,Q26,右右逢原地結婚
1,Q27,腐味少女
1,Q28,緋色年華
1,Q29,冬彌個人
1,Q30,金光閃閃羽大娘
1,Q31,卡布書屋
1,Q32,月見草
1,Q33,月陽工作室
1,"R01,R02",大波斯菊花園
1,R03,大概是夭謬
1,R04,北極圈裡喝調酒
1,R05,死小孩遊樂園
1,R06,我要睡午覺我很老了
1,R07,DOYA的摸摸茶館
1,R08,珍木苗材行
1,R09,斷梗大公國
1,R10,異界遊人館
1,R11,藍莓喵喵
1,R12,YoliYoli優莉
1,R13,狐狸虎咪咪趴
1,R14,蒼穹悅
1,R15,無人在意
1,R16,RE-DrawLife
1,R17,小眼睛
1,R18,番茄紅豆兔子
1,"R19,R20",J.U.rippleless
1,R21,夜之館
1,R22,AliceInDimensions
1,R23,地府辦事處
1,R24,阿魚潛水中
1,R25,Kikiko．奇奇子
1,R26,Sansy三四
1,R27,Mika小舖
1,R28,放飛自我
1,R29,志賀狐狸
1,R30,嵐星人
1,"R31,R32",虎之穴
1,"S01,S02",失落的幻典
1,"S03,S04",日日月月
1,S05,放射性生物核廢料
1,S06,長尾騎士團
1,S07,嗚呼耶比UwU
1,S08,我以公會之名命你去狩獵魔物
1,S09,砂糖satou
1,S10,暴走特急
1,S11,Cats Paw
1,S12,銀月下的妖精閣
1,S13,勇者愛魔王
1,S14,新手村的特製糖漿
1,S15,森生物實驗誌
1,S16,酷拉拉
1,"S17,S18",特調咖啡
1,S19,C.P台灣支部
1,S20,搖搖樂
1,"S21,S22",烏龍拿鐵大杯微糖去冰
1,S23,站著把錢掙了
1,S24,依依甜點製造商
1,S25,受撫慰與它們的產地
1,S26,貓咪口腔護理社
1,S27,呱啦魚的水產店
1,S28,Varlyn琳
1,S29,龍龍小舖
