BOOTH_ACTIVE_DAY,BOOTH_LIST,GROUP_NAME
1,F48,PU獺獺
1,F49,阿公保護協會
1,F50,異世界便利店
1,F51,熊紙kumako
1,F52,左手只是輔助
1,F53,無名的天空
1,F54,TaCAt
1,F55,腐腦人蔘
1,F56,五穀雜糧
1,F57,向隅團
1,F58,夢靈虎居
1,F59,孤僻少女
1,F60,7/9月台
1,F61,不朽藤蔓
1,F62,鮭魚罐頭
1,"F63,F64",梧曦客棧LioraS
1,F65,迷走。巡鹿
1,F66,腦維修
1,F67,大眾澡堂
1,F68,Candy Box
1,F69,五分之四是方舟
1,F70,起始點為下午6點27分的接待室
1,F71,森雨小棧
1,F72,一時安價一時爽
1,F73,葉藍公費約會
1,F74,圈圈米的無終奇語
1,F75,不要碰我的狗
1,F76,烯醇enol
1,"G01,G02",魔寶大典
1,G03,騎火箭工作組
1,G04,專業坑CP
1,G05,邊緣麵包店
1,G06,如果這都不算愛
1,"G07,G08",東風-EAST WIND-
1,G09,琥珀色糖心
1,G10,虹蝶之夢
1,G11,博物陳列室
1,G12,THE NARROW CELL
1,G13,Studio Reyuki
1,G14,下次一定畫ㄉ完
1,"G15,G16",宇田川有的沒的
1,G17,花水霧
1,G18,對他發動大貫連
1,G19,Jump Jump Revolution
1,G20,占空間
1,"G21,G22",鬼歧路
1,G23,秋狂顏
1,G24,aoisun&深水靜流
1,"G25,G26",雲心秋色
1,G27,雲嵐百樂
1,G28,開胃菜
1,G29,千年楓
1,G30,y-restaurant
1,G31,上天入地 天窗美麗
1,G32,阿鱗師出好菜
1,G33,空艇轉運站
1,G34,天地靜好
1,G35,水巷深處
1,G36,【冷CP推廣委員會】
1,G37,A.F.T..
1,G38,野清記事
1,"H01,H02",落英之都
1,"H03,H04",hwulusummer 葫蘆夏天
1,H05,阿睡&Shinia
1,H06,在我墳上起舞
1,H07,糧倉建設局【RUKA】
1,H08,相葉(AIBA)
1,H09,米浮Mifu
1,H10,黑伶 -くろれい cosplay
1,H11,夙羽Suyuuu
1,H12,謎のA子& Hachi
1,H13,高枕蕪憂
1,H14,星之海
1,H15,戀與星辰
1,H16,富貴迷人眼
1,H17,心悸牛仔
1,H18,吉就讚
1,H19,那吉Cosplay
1,H20,凡所見皆我男人
1,H21,優質好物團購網
1,H22,風希 Kazeki
1,H23,侰Chun
1,H24,薄荷貓貓的精神污染
1,H25,LIU & HANA
1,"H26,H27",泣花冥Nahanamei
1,"H28,H29",PROJECT COSPLAY 蒼太&虎耀
1,"H30,H31",Thames
1,"H32,H33",Yao&Alma TW Cosplayer
1,"I01,I02",強迫症少年
1,I03,寂靜流光
1,I04,飛撲麻糬
1,I05,羊蹄不會畫畫
1,I06,豆腐吃豆腐
1,I07,丸丸想不到
1,I08,日川集團
1,"I09,I10",海底起司片
1,I11,貓庭Nekoniwa
1,I12,絕對值
1,I13,發糖工廠限量供應
1,I14,森林大火復興協會
1,I15,畫畫真的好難
1,I16,151
1,I17,Mei芽衣
1,I18,羊不吃草
1,I19,莫大帥
1,I20,為愛吶喊
1,I21,GORI在卡萊因騎士團！
1,I22,米‧花
1,I23,芝麻棉花糖
1,I24,貴族泡芙店
1,I25,國產秘密肉舖
1,I26,四蠢獸株式會社
1,I27,森林飼養屋 Forest House
1,I28,熱貓夏瞳
1,I29,爆肝製作人生有限公司
1,I30,火山慢慢漫漫漫了出來
1,I31,臆想鄉
1,I32,紫色狐狸山
1,I33,焦土裡的紅圍巾
1,I34,梅鈞
1,I35,星雲避風港NSH
1,I36,【瑞讀+米果子】上上籤&戀愛相生論
1,"I37,I38",【A&D】Angels&Devils
1,J01,AKRU
1,J02,咩咩地下室
1,"J03,J04",悦頃堂
1,J05,SAYAs
1,J06,冷水青蛙鍋
1,"J07,J08",不作夢的食夢貘
1,J09,想睡覺
1,J10,咬一口鯰魚
1,J11,微糖去冰株式會社
1,J12,正港奇片漫畫娛樂誌
1,J13,蘑菇魚鹹派
1,J14,KINONO
1,J15,YORIN
1,J16,YoliYoli優莉
1,"J17,J18",藝家檳榔攤
1,J19,meiji控肉行
1,J20,完獄Wenyu
1,J21,華役少爺
1,J22,企鵝暖暖包
1,J23,大和蘋果派
1,J24,fu富
1,"J25,J26",Moe*Moe
1,J27,Solidcolor
1,J28,1000100
1,J29,今天肚子餓
1,J30,恐龍的五官在側面
1,J31,CoinLaundry
1,J32,秋橙Amber
1,J33,薯泥派對
1,J34,kiyoko studio
1,"J35,J36",BowKnot
1,"J37,J38",十八日
1,"J39,J40",昊的狐繪地獄
1,"K01,K02",PockyCity的茶窩
1,K03,深海裡的大鯨魚
1,K04,月刊蜉迴都
1,K05,角砂糖kakusugar
1,K06,小紅豆
1,K07,小黑炭炭子
1,K08,山巔一寺一壺酒
1,K09,星塵箱
1,K10,植物園
1,K11,【幽囍參半】
1,K12,赩都
1,K13,古藤工作室 by MOMO
1,K14,瓶子中的鬱金香
1,K15,攏謀扣扣
1,K16,魚餅一隻熊
1,K17,貓咪粗乃丸
1,K18,粉色蒂國
1,"K19,K20",星崎兄弟
1,K21,咪咪帽卯
1,K22,小A太郎
1,K23,QK一下下
1,K24,海味布丁
1,K25,已經逃不掉了
1,K26,社畜殘渣
1,K27,辦桌專用芭芒柳橙汁
1,K28,miromiro
1,K29,我好餓
1,K30,梅子海苔好吃
1,K31,流星街
1,K32,米De加奶不加糖
1,K33,Word Tour
1,K34,志賀狐狸
1,K35,砂鍋魚頭
1,K36,微米工坊
1,K37,環繞著土星的光環
1,K38,黑鮪食堂
1,"K39,K40",做我的蠢糗大萌
1,K41,麻糬專賣店-清蛙分店
1,K42,麻糬專賣店-AC分店
1,"K43,K44",DeityMark
1,"K45,K46",被文豪一腳踩扁的羽毛
1,K47,噗帕福利社
1,K48,AK廢墟樂園
1,K49,ADELIE
1,K50,十九回目逃亡
1,K51,禮貌帶包好
1,K52,焦糖燕窩
1,K53,卓爺吼吼
1,K54,Smultronstalle
1,"K55,K56",十律
1,K57,放狼的少年
1,K58,彩色的沙子
1,K59,Shark泥怎麼這樣
1,K60,酸欠少年
1,K61,AMM
1,K62,PuddingPurin
1,K63,鮪魚蛋餅
1,K64,三人行必有姦情焉
1,K65,寒冷的貓
1,K66,里長休息室
1,K67,Mahaaa
1,K68,秋天不要燒垃圾˙爽
1,K69,寂舞夜徊
1,K70,蔥花鮪魚同好會
1,K71,月球泡泡
1,K72,欸取名好難
1,"K73,K74",咻~是吉掉坑的聲音
1,"K75,K76",沒噗茶鋪
1,K77,香芋卡士達
1,K78,草地俱樂部
1,"K79,K80",R.I.P.
1,L01,日常的某一天
1,L02,MURMUR
1,"L03,L04",有人在嗎
1,L05,燒焦平底鍋
1,L06,- Cinderella - 灰姑娘工作室
1,"L07,L08",老子懶癌末期
1,L09,Smile。Supreme
1,L10,yoru深夜聊天室
1,L11,愛過橘毛陣線
1,L12,被圖層跟紙片綁架
1,"L13,L14",啫喱啫喱啫喱喔
1,"L15,L16",未命名的未命名社團
1,L17,幻想烤箱Fantasy Oven
1,L18,米已成炊
1,"L19,L20",返工騎牛
1,L21,Deer森
1,L22,豆子湯佐魚子醬
1,L23,畫稿鬥士
1,L24,路人Miga
1,L25,一坨鮮奶油
1,L26,ROVA
1,L27,我們真的學不來
1,L28,柚Battle
1,"L29,L30",身高不夠鞋跟來湊
1,L31,13號羽毛屋
1,L32,喵安安妮
1,L33,為推瘋狂
1,L34,不是馬上，是利克
1,L35,Bremen布來沒
1,L36,粗線條 Slapdash
1,L37,夏櫻SakurArt
1,L38,青頭白龍
1,"L39,L40",PAPER BOX
1,L41,夢星球
1,L42,TEsUtA
1,L43,釘野製菓
1,L44,爛泥巴聚集地
1,L45,吃鮭魚的貓∞
1,L46,魔法律子事務所
1,L47,噓，私下來
1,L48,黑魔導太太
1,"L49,L50",不死身家小分隊
1,L51,那邊那個那那子
1,L52,夏不為櫟
1,"L53,L54",閑駒樓
1,L55,天然芭樂園
1,L56,蕎麥麵不加蕎麥
1,L57,白熱電球
1,L58,吸血鬼馬上在艾歐澤亞打排球
1,"L59,L60",宇宙通信
1,L61,Emoji
1,L62,早睡早起
1,L63,叫飲料嗎
1,L64,花園大地精
1,L65,茗禾春分
1,L66,龜のparadise
1,L67,丹布倫二世
1,L68,MgR
1,L69,三角勇者
1,L70,狗狗狗
1,L71,樹手無策
1,L72,墮落瘋狗
1,L73,野海熊熊可麗餅
1,L74,歪希油到滑倒
1,L75,神返時代godback
1,L76,悲傷同人女互助會™
1,L77,羊駝起司雞胸肉
1,L78,糧倉集中
1,L79,敗姆宇宙x外星把餔
1,L80,泡芙製造雞_
1,"M01,M02",大波斯菊花園
1,M03,大概是夭謬
1,M04,半夜不睡覺
1,M05,凱特少爺
1,M06,無業遊貓
1,M07,小麥啤酒花酵母
1,M08,夜的第十三轉角
1,M09,南北大高歌離席
1,M10,忙狗冰鯊
1,M11,嫣雪的次元空間
1,M12,嫣雪的次元領域
1,M13,極東霓虹實驗室
1,M14,倉庫角落
1,M15,EMO個人
1,M16,空想‧呢喃
1,M17,海星檸檬魚
1,M18,Usui
1,"M19,M20",含情目
1,M21,一生好運
1,M22,熊熊午茶
1,M23,深夜茶話繪
1,M24,ㄒㄒ不是TT
1,"M25,M26",Be somewhere
1,M27,凪花工作室
1,M28,JENˇ/荏
1,M29,三文鮮魚
1,M30,餅家本舖
1,M31,存在虛無
1,M32,鬼子夜話
1,M33,肝硬化企業-通通爆肝部門
1,M34,肝硬化企業-小心肝印畫部門
1,M35,食蟻獸的螞蟻窩
1,M36,上樑不正下樑歪
1,M37,Vivace
1,M38,URA BOU
1,"M39,M40",Platinum Library
1,"M41,M42",+Poke Box+
1,"M43,M44",咩咩繪夢工坊
1,M45,一隻懶惰蟲
1,M46,TUT從荒野歸來
1,M47,荷葉池旁的水稻田
1,M48,動物押花
1,M49,滴式代工房
1,M50,流星瀑布午茶時間
1,M51,少爺啾啾叫
1,M52,Tribus
1,M53,警備企劃課
1,M54,夢想早點退休
1,M55,Planet980
1,M56,熊悠午睡
1,"M57,M58",空想工房 Reverie Studio
1,"M59,M60",NS
1,M61,晚安丁豆子
1,M62,刺鳥啾啾
1,M63,Ya喵子的貓窩
1,M64,木木梟保育協會
1,M65,秘傳披薩之路
1,M66,聖者派
1,M67,檸檬電池
1,M68,pokeno255
1,M69,我武者羅
1,M70,空鳴飛船
1,"M71,M72",塗鴉星狐窩
1,M73,肝指薯上升
1,M74,湯圓小棧
1,"M75,M76",藍胖肥龍
1,M77,本攤主打一個方便
1,M78,鶄木工作室
1,"M79,M80",本攤主打一個隨便
1,N01,今天沒梗
1,N02,唱K小魚ㄐ
1,N03,花男OHANA
1,N04,悲劇製造機
1,N05,菲多多更多
1,N06,模擬rhapsody
1,"N07,N08",廚無止靜
1,N09,雪花糖
1,N10,蘋果歐蕾
1,N11,空色敘事曲
1,N12,哈密的瓜
1,N13,深夜沏茶鋪
1,N14,佛系溫室草
1,N15,男人所謂的浪漫
1,N16,幽藍畫什毛
1,N17,JO團花大錢
1,N18,MP9999
1,N19,因為已經腐了你
1,N20,冷藏室
1,N21,Alcie
1,N22,貓尾加速器
1,N23,幸福每一天
1,N24,Cats Paw
1,N25,暴走特急
1,N26,砂糖satou
1,N27,少年依存症。
1,N28,裏紙片堂
1,N29,迢迢路條條
1,N30,老問小問題
1,N31,你刊刊你
1,N32,明明白白
1,N33,OwO Lab
1,N34,箱庭人間
1,N35,山丘上的小教堂
1,N36,毛毛壞壞
1,N37,灯商行
1,N38,玖號站牌
1,N39,巨大鯰魚的水族箱
1,N40,Perle的魔女手札
1,N41,事件視界
1,N42,雞兔洞
1,N43,溺水在鴨川
1,N44,暗潮洶湧
1,"N45,N46",盛櫻之汀
1,N47,孔姿噗吱
1,N48,實在可愛
1,"N49,N50",軒雅竹個人
1,N51,劣情バタリオン
1,N52,羅納德拉不分晝夜
1,N53,化肥會揮發
1,N54,Sailor B-612
1,N55,六零八三一三四
1,N56,酸甜新冰樂
1,N57,鹽燒鮭魚買一送一
1,N58,xxxxxxxx
1,N59,黑羊日記
1,N60,AZURE？
1,"N61,N62",炭燒土星
1,"N63,N64",凡事只有三分鐘
1,N65,On the Cloud．雲上
1,N66,MAYHEM
1,N67,回憶中的金平糖
1,N68,和菓茶倉
1,N69,鋼之煉銅術師
1,N70,環雨馬戲團
1,N71,那爾西的西
1,N72,菠蘿菠蘿塔好吃
1,N73,午夜的貓茶會
1,N74,鍋物裡面怎麼有炸蝦啊
1,"N75,N76",廢人生活
1,N77,發糕
1,N78,4号隔離病棟
1,"N79,N80",生鮮辣椒園
1,O01,老阿姨
1,O02,山山來馳
1,O03,muto!
1,O04,星屑車站
1,O05,手下姬吃不飽
1,O06,大骨湯
1,O07,天馬的大激肌
1,O08,綠勇者底褲
1,O09,薛丁格的水族箱
1,O10,。*+夢遊行+*。
1,O11,楓糖藍莓塔
1,O12,BIPO
1,O13,幸運轉輪
1,O14,香城豆腐團改
1,O15,焰焰的餐桌
1,O16,拖稿癌治療中心
1,O17,閱讀不孤獨
1,O18,長尾騎士團
1,O19,二骨螺旋
1,O20,阿米亞
1,O21,箱庭交響曲
1,O22,雪倫來睏
1,"O23,O24",尼腓工作室
1,O25,broccoholic
1,O26,亞瞳自耕農
1,O27,攤位上沒有半個人
1,O28,就鬼雞咧
1,O29,骨頭坑
1,O30,紅色蘋果派
1,O31,DOYA的摸摸茶館
1,O32,珍木苗材行
1,O33,Tora★蜂蜜藍柑橘
1,O34,秉燭話虎
1,O35,收攤來去吃好料
1,O36,9326
1,O37,甜甜圈與煎綠茶
1,O38,淺井本井
1,O39,炸貓排蓋飯
1,O40,梅有酒也梅實間
1,O41,Reihana
1,O42,糖貓貓
1,O43,云異龍界
1,O44,榭瑪衣櫃
1,O45,嵐猫の花園
1,O46,幻之時
1,O47,滾滾姨媽手作
1,O48,水母阿嬤手作
1,O49,花田小巷
1,O50,螢幕殘像創作團體
1,O51,滴滴牧場
1,O52,三分糖 手作中
1,O53,迷路工作室
1,O54,貓晏的小舖
1,O55,夜未央手作坊
1,O56,Fuerzabruta－暴戾之力－
1,O57,期限鵝南呱
1,O58,星塵雜貨店
1,O59,PINK PEACH
1,O60,嵐星人
1,O61,哈囉你好嗎
1,O62,聖誕老叩叩
1,O63,今夜漫長
1,O64,斥雁之聲
1,O65,串珠鳥世界
1,O66,Angelic Studio御瓖坊
1,O67,ish
1,O68,石頭小殿
1,O69,菫色之庭
1,O70,貳貨製聊間
1,O71,使用者條約
1,O72,貳拾顆南瓜
1,O73,紫玉藤花別館
1,O74,千年的白日夢
1,O75,羊駝本舖アルパカ
1,O76,Cyan Crown
1,O77,五月五
1,O78,白絨絨豆泥子彈
1,O79,C.I.L.S Box
1,O80,ANTHELION幻日
1,P01,企鵝波波
1,P02,小眼睛
1,P03,(笑)
1,P04,NOZOMU DESIGN
1,P05,特然噗啾車
1,P06,咻佔雀巢寧檬茶
1,P07,洋上運動
1,P08,汁星
1,P09,蛋餅奶茶王
1,P10,爆破專家威尼
1,P11,吉祥如意
1,P12,雨天關節痛
1,P13,Enzo與室友
1,P14,無人在意
1,P15,パン焼き
1,P16,克斯叔叔
1,P17,亞狸Office
1,P18,布丁兔兔
1,P19,天界廚娘
1,P20,迪鹿製作
1,P21,MIROO個人
1,P22,飼育箱
1,P23,ZLA
1,P24,人外展場
1,P25,浪漫愛愛
1,P26,恥度單行道
1,P27,UP A WE
1,P28,已知用火
1,P29,未曾知曉
1,P30,H&S 不合協個人部屋
1,"P31,P32",AT FIELD STUDIO
1,P33,剪不斷、理還亂
1,P34,小蜘蛛三兄弟
1,P35,船到橋頭自然直
1,P36,空降傘
1,P37,玥炭繪館
1,P38,千友貼貼
1,"P39,P40",艸肅Tsaosu
1,"Q01,Q02",小黑豹
1,Q03,思動即舍
1,Q04,Feelconnected.co 有緣人公司
1,Q05,欣為我愛上你
1,Q06,在下敕宇，有何貴幹？
1,"Q07,Q08",狒狒放空中
1,Q09,月球表面
1,Q10,裝什麼好兄弟明明就情侶
1,Q11,銀十字領域
1,Q12,米娜桑
1,Q13,ㄟ勸你是快畫畫ㄛ
1,Q14,兔子藝術家
1,Q15,大理卿大人今天去無心苑喝茶了嗎?
1,Q16,步寺卿對謝苑主的小心思眾人皆知
1,Q17,時光煎茶
1,Q18,腐味少女
1,Q19,柳孝真
1,Q20,緋色年華
1,Q21,金光閃閃羽大娘
1,Q22,冬彌個人
1,Q23,林佩小說創作
1,Q24,物&語館
1,Q25,忌春樓
1,Q26,天風清
1,Q27,RED EYE-響
1,Q28,麻辣蛋白鍋
1,Q29,不約而同性戀情
1,Q30,右右逢原地結婚
1,"Q31,Q32",月見草
1,"Q33,Q34",卡布書屋
1,"Q35,Q36",【陌上花開】代理寄售
1,"R01,R02",Requiem
1,"R03,R04",火熱動感999
1,R05,PolarisNoIII
1,R06,莉莉絲的蜜汁烤肋骨
1,"R07,R08",Achrishouse原創痛包
1,"R09,R10",DOKIDOKI
1,R11,我要睡午覺我很老了
1,R12,輕度汙染
1,R13,兔子蛋糕事務所
1,R14,ESPACIO BLANCO
1,R15,吃飯睡覺喝威士忌
1,R16,SZKOBO 袖子工作坊
1,"R17,R18",鹿言設計工作室
1,"R19,R20",72 workshop
1,R21,Streamer Fairy Art
1,R22,有人圍觀
1,R23,小動物製造所
1,R24,RE-DrawLife
1,R25,追逐天使。
1,R26,快樂罌粟花自耕農會
1,R27,海鯨Café
1,R28,麗泉宮百世無憂
1,R29,久奧鋪
1,R30,目瓜牛奶趴踢
1,R31,Sewer‧aged
1,R32,趨光性植物
1,R33,+ Ｎaｉvｅ Ｄaｙ+
1,R34,108
1,商01,卷卷國際
1,商02,Monster Energy
1,商03,六福村主題遊樂園
1,商04,赫綵設計學院
1,商05,Mirror Mirror HandMade
1,商06,八百萬堂
1,商07,虎之穴
1,特01,胖胡工作室
1,特02-A,Akuna 個人
1,特02-B,Chius ART&Cos
1,特03,獄Goku
1,特04,Tsun 越尊
1,特05,玄子Genko
1,特06,楓林館
