BOOTH_ACTIVE_DAY,BOOTH_LIST,GROUP_NAME
1,L08,蓬萊竹繪屋
1,"L09,L10",筑波的快樂輻射森林
1,L11,原Lab717
1,L12,羊亞科
1,L13,科摩多漁養殖場
1,L14,RIN
1,"L15,L16",秋荻少女
1,"L17,L18",さかな公園
1,L19,AN
1,L20,失去明天(あしたをなくす)
1,"L21,L22",ＳＨＩＮＩＮＧ
1,L23,おほしさま堂!
1,L24,ＵＲＡＮ-ＦＡＣＴＯＲＹ
1,"L25,L26",代碼Hmw
1,L27,華麗謝幕
1,L28,CIRCLE WORKS
1,"L29,L30",煉銅實習術士協會
1,"L31,L32",亞羅萬象 Arrow Workshop
1,"L33,L34",夏空社
1,L35,Maid Edelweiss
1,L36,橘橘大法好人類分部
1,L37,萌妹子前線
1,L38,艾莉莎與蕃茄
1,L39,一隻呆呆魚
1,L40,空洞騎士屋
1,L41,稻禾工作室
1,L42,打牌萌
1,"L43,L44",Hosto
1,"L45,L46",紅音色
1,"L47,L48",喵燐堂TOHOORIN
1,"M01,M02",杏。Xing
1,M03,巨龍棲息地
1,M04,ミミトハウス1号
1,"M05,M06",空想工房．Reverie Studio
1,"M07,M08",毛毛創森坊
1,M09,三月濁水溪
1,M10,月面基地
1,"M11,M12",特雷普新寶島
1,"M13,M14",御狐亭
1,"M15,M16",黑暗小倉庫
1,"M17,M18",Ellie工作坊
1,M19,OZli
1,M20,LA69
1,M21,吉喵熊熊
1,M22,鳩DEVIL部
1,"M23,M24",箱庭交響曲
1,"M25,M26",待援生活
1,M27,Hanasawa花澤
1,M28,蝦餅SHA
1,"M29,M30",御芊
1,M31,VCCC
1,M32,陳新貳
1,"M33,M34",麥芽堂
1,"M35,M36",大江戶外萌
1,M37,黑貓白眉
1,M38,Nagaの繪畫世界
1,M39,Lycoris Garden
1,M40,俺企鵝
1,"M41,M42",包子部屋&大磨界+GIO
1,M43,南方山竹筍
1,M44,平行世界-二胡實驗室
1,"M45,M46",Bedtime Story 被談聲聆
1,M47,抱大腿的魚璣懶洋洋
1,M48,都幾Dooge
1,"N01,N02",周荀 DenKa
1,"N03,N04",Project Cosplay
1,"N05,N06",百合吉娃娃
1,N07,小羊/풍신 Kohitsuji_Pungsin
1,N08,小小小萌雪
1,"N09,N10",光Guang Cosplay
1,N11,毒藥どく
1,N12,NN恩
1,"N13,N14",兔兔蟲cosplay
1,"N15,N16",MIYANA咪呀
1,"N17,N18",Mokit慕潔
1,"N19,N20",牛牛Niu
1,"N21,N22",燼璃JinLi
1,"N23,N24",Tsuru鶴葵
1,"N25,N26",Helene海琳
1,"N27,N28",紀奈奈 Hatori Sama
1,"N29,N30",傑糯米工作室
1,"N31,N32",Tiffany小豬舍
1,"N33,N34",烏拉拉
1,"N35,N36",小夜魔法學院
1,N37,AKA鞠-Cosplay
1,N38,Yugao 楓
1,"N39,N40",塔可貓 TakoNeko
1,"N41,N42",一個簡單的黛黛
1,"N43,N44",咖啡 cosplay
1,"N45,N46",花梨Hanari
1,"N47,N48",Annie Meow凜花花
1,"O01,O02",律園長的敘敘豬幼兒園
1,"O03,O04",火火KaKa
1,"O05,O06",米米扣Mimiko
1,"O07,O08",Noi X Umeko
1,"O09,O10",蛋黃系失智少女
1,"O11,O12",結Yuiゆい
1,"O13,O14",菈小菈本人
1,"O15,O16",賣本本賺錢養虎
1,O17,阿慧社
1,O18,Meikoです
1,"O19,O20",冰嵐冰嵐嵐冰嵐冰冰嵐
1,"O21,O22",蜜雅mia
1,"O23,O24",三三殿下駕到
1,"O25,O26",♡可凡kofan0331
1,"O27,O28",紅葉 Momiko
1,O29,NUNA 姊語
1,O30,容子
1,O31,小小柔ZOE
1,O32,剖貼頭 ✧ potato
1,"O33,O34",千島Chishima
1,O35,LiNi Cosplay
1,O36,‘+洛梨々 Cosplay+
1,O37,亞子AKO
1,O38,小朵time
1,"O39,O40",小漾樣x樣樣子
1,O41,我4亞羅
1,O42,YUI/YUNA
1,O43,天使堡佑
1,O44,134
1,"O45,O46",朵莉 Tori
1,"O47,O48",每天都不想上班
1,"P01,P02",玄子株式會社
1,"P03,P04",霜月shimo
1,"P05,P06",霸氣是隻貓
1,P07,Meggie.diary & GW
1,P08,逆時空三次元
1,"P09,P10",店長研究社
1,"P11,P12",TENxYAU 姐妹丼
1,"P13,P14",佚泆ee
1,"P15,P16",Aoriあおり
1,"P17,P18",みゆき·Miyuki
1,"P19,P20",野人文庫
1,P21,瞳瞳Hitomi
1,P22,汪汪 Won Cosplay
1,"P23,P24",嘶嘶嘶嘶
1,"P25,P26",餓小璇Miu
1,"P27,P28",よみ_Yomi
1,"P29,P30",凌晨是你老沐
1,"P31,P32",ㄚ田です(´ . .̫ . `)
1,P33,小冷leng
1,P34,悠夢
1,"P35,P36",雙糖＊糖霜
1,P37,信撒旦得永生
1,P38,喵喵
1,"P39,P40",培培帝國
1,"P41,P42",YSIF
1,"P43,P44",泥泥汝
1,"P45,P46",教皇和牛專賣工作室
1,"P47,P48",醉宮Yomiya
1,"Q01,Q02",猛少女之拳
1,"Q03,Q04",毛毛精靈與牠們的喵喵迷因
1,"Q05,Q06",ボカロ虛擬歌姬交流會
1,"Q07,Q08",bbibinbing
1,Q09,にゃんション-貓宅
1,"Q11,Q12",AOI
1,"Q13,Q14",菇菇Kinoko
1,"Q15,Q16",工口中毒ガールM10
1,"Q17,Q18",Luoying
1,"Q19,Q20",星喵Aastaneko
1,Q21,願願精華區
1,Q22,Shiori cosplay
1,"Q23,Q24",HattieCosplay
1,"Q25,Q26",by0ru
1,"Q27,Q28",#DREAMProject [JooA Cosplay]
1,"Q29,Q30",藍幽_namyau_
1,"Q31,Q32",木木cosplay
1,Q33,杯杯想吹冷氣
1,Q34,貓草DAMA
1,Q35,Nao Cosplay
1,Q36,吾家有貓初長成。
1,Q37,星星幫
1,Q38,我老婆今年8歲
1,"Q39,Q40",正經同人
1,"Q41,Q42",月貓創意
1,"Q43,Q44",平面狂想
1,"Q45,Q46",麒麟的快樂繪圖之家
1,"Q47,Q48",大幼蟲
1,"R01,R02",蟲蟲商號
1,"R03,R04",一輩子少女樂團
1,"R05,R06",太空水龍頭恐慌
1,"R07,R08",規尬的書店
1,R09,鳳凰の江山
1,R10,貓專用牛乳
1,R11,鋸鋸大報社
1,R12,J9文創鋪
1,"R13,R14",RabbitCandy
1,R15,A Legends Feast of Poro
1,R16,稚稚丸
1,R17,台北商業大學ACGN創研社
1,R18,Zweihanders
1,"R19,R20",otaku我宅我驕傲
1,R21,大阪風男
1,R22,獸耳麵包
1,"R23,R24",草莓瑞士捲事務所
1,"R25,R26",蒼銀之星
1,"R27,R28",好緊先生
1,"R29,R30",Alice Hobbey何比
1,"R31,R32",花屋創意(花屋la fleur)
1,R33,快樂罌粟花自耕農會
1,R34,Glimmer SCS
1,"R35,R36",DD的SiD
1,R37,初夏百景
1,R38,艾茵莉思
1,"R39,R40",小雪Yukichan
1,R41,方舟 Ark
1,R42,非人類研究所
1,"R43,R44",米克斯MIX
1,"R45,R46",芭嘎nono阿芭芭♕
1,"R47,R48",貓祭NekoLive
1,"S01,S02",OriginZero
1,"S03,S04",禿頭貓基地
1,S05,PoiLiang
1,S06,岸間晴乃のイラストテンジ
1,"S07,S08",N.D.S.L.
1,S09,丫鴨
1,S10,果凍仔專區
1,"S11,S12",洛氏宗親會
1,S13,RE炸雞店
1,S14,緣流
1,"S15,S16",森林裡有熊窩
1,"S17,S18",空中散步
1,"S19,S20",最混亂的場面
1,S21,イレブンナイン
1,S22,IVY
1,"S23,S24",WaterRing 水鈴鈴
1,"S25,S26",Anifanshion
1,"S27,S28",丁丁烤魚魚
1,S29,F-AKUSHON
1,S30,Experiment BitsByBits
1,S31,好惠圖屋
1,S32,咪狗工作室
1,S33,Meows Create 子猫丸
1,S34,SophieK極品菲宅
1,"S35,S36",萌夜茶会
1,"S37,S38",甜珍珠
1,"S39,S40",格爾迪恩的芙拉爾
1,S41,魔寶大典
1,S42,大概是…夭謬?
1,"S43,S44",大波斯菊花園
1,"S45,S46",富士繪社
1,"S47,S48",士雷
1,"W01,W02",BsWs黑星白星
1,"W03,W04",Bubble Wave
1,W05,KAWORU卡歐露
1,W06,TRY&方言二人社会
1,"W07,W08",REI’s ROOM
1,"W09,W10",UNLOLI
1,"W11,W12",洋食小貓
1,"W17,W18",消波ブロック社
1,"W19,W20",COSMIX#3rd
1,"W21,W22",COSMIX#2nd
1,"W23,W24",COSMIX#1st
1,"W25,W26",Neko²AirLine
1,W27,波利鼠
1,W28,本本力學實驗室
1,"W29,W30",宇宙波神山崎本社
1,"W31,W32",尼腓工作室
1,"W33,W34",NephiAnime
1,W35,CIAN YO
1,W36,Haku Works
1,"W37,W38",Atelier Kingyo(金魚工房)
1,"W39,W40",Catity cosplay
1,"W41,W42",雨波HaneAme
2,"A01,A02",角落
2,"A03,A04",灰島工作室
2,"A05,A06",三隻毛毛蟲
2,"A07,A08",R匠研究工坊
2,"A09,A10",眾惡堂工坊
2,"A11,A12",微塵事務所
2,"A13,A14",Edge Three
2,A15,one one collection
2,A16,哈希瑪奇旋風
2,"A17,A18",G&K modeling
2,"A19,A20",conscious8th
2,"A21,A22",柚子工房
2,A23,TwelveStudios
2,A24,獸獸的玩具？ fur.shop
2,A25,營養口糧兵工廠
2,A26,殘業TONIGHT
2,"A27,A28",黑魔法人偶部門
2,"A29,A30",GKO-偶人製作坊
2,"A31,A32",狸奴小築
2,A33,專業坑CP
2,A34,夢幻菸草
2,A35,手創館
2,A36,守祚魔法堂
2,"A37,A38",克特小舖
2,"A39,A40",ZAP製造所
2,A41,肉球不加蛋
2,A42,好點子
2,"A43,A44",日落之旅藥水舖
2,"B01,B02",雙夏
2,"B03,B04",My Garden 我的庭園（羊毛氈手作坊）
2,B05,Dark-yard.studio
2,B06,千秋稲荷社
2,B07,山積黨
2,B08,G.A.S.
2,B09,超級同人大戰
2,B10,北市大ACGN
2,"B11,B12",驕傲香蕉
2,B13,Awan
2,"B14,B15",超級米漿
2,B16,F.W.ZHolic
2,"B17,B18",Hashira十四
2,"B19,B20",肉腿本舖NARU
2,B21,ざしきねこ
2,B22,やまぐちぷりんと
2,"B23,B24",鬍子的美人茗茶
2,"B25,B26",向日葵茄子
2,"B27,B28",快樂濕大象
2,B29,悠井浩的插畫
2,B30,x_x
2,B31,Ｄｅｌａｙｄｅｒ
2,B32,有害蕈類集會所
2,B33,鉛筆盒
2,B34,世界樹圖書館
2,"B35,B36",超大玉米力
2,"B37,B38",irodori comics
2,B39,ブラック・クラッシャー
2,B40,山鐘塔第三防衛機關
2,B41,JELDA
2,B42,fu富
2,"B43,B44",MiraKE
2,"C23,C24",LSS的機械陣地
2,"C25,C26",格裏芬故事屋
2,C27,英國酒狐
2,C28,欞界限
2,C29,SCIFASAURUS(海穹文化)
2,C30,艾爾先生
2,C31,ACG動漫迷的秘密會社
2,C32,愛江山更愛同人
2,C33,有隻貓窩
2,C34,EPO’s Art
2,"C35,C36",Hsun Craft Studio
2,C37,草神
2,C38,正港奇片漫畫工作室
2,"C39,C40",旋鳥
2,"C41,C42",芙子煉的藝想室X小黃瓜口味冰泡芙
2,"C43,C44",雪之饗
2,"L01,L02",Feshana
2,L03,骨頭蹦
2,L04,作業系統
2,L05,TyPhoon
2,L06,Plumesyoukai
2,L07,Kuro Kanin
2,L08,蓬萊竹繪屋
2,"L09,L10",筑波的快樂輻射森林
2,L11,隨意坊
2,L12,羊亞科
2,L13,科摩多漁養殖場
2,L14,RIN
2,"L15,L16",秋荻少女
2,"L17,L18",さかな公園
2,L19,AN
2,L20,失去明天(あしたをなくす)
2,"L21,L22",ＳＨＩＮＩＮＧ
2,L23,おほしさま堂!
2,L24,ＵＲＡＮ-ＦＡＣＴＯＲＹ
2,"L25,L26",代碼Hmw
2,L27,華麗謝幕
2,L28,CIRCLE WORKS
2,"L29,L30",煉銅實習術士協會
2,"L31,L32",亞羅萬象 Arrow Workshop
2,"L33,L34",夏空社
2,L35,Maid Edelweiss
2,L36,橘橘大法好人類分部
2,L37,萌妹子前線
2,L38,艾莉莎與蕃茄
2,L39,放課後、櫻Cafe
2,L41,稻禾工作室
2,L42,打牌萌
2,"L43,L44",Hosto
2,"L45,L46",亞瑪吉大肥羊
2,"L47,L48",一隅微生
2,"M01,M02",杏。Xing
2,M03,巨龍棲息地
2,M04,ミミトハウス1号
2,"M05,M06",空想工房．Reverie Studio
2,"M07,M08",毛毛創森坊
2,M09,三月濁水溪
2,M10,月面基地
2,"M11,M12",特雷普新寶島
2,"M13,M14",御狐亭
2,"M15,M16",黑暗小倉庫
2,"M17,M18",Ellie工作坊
2,M19,OZli
2,M20,LA69
2,M21,吉喵熊熊
2,M22,鳩DEVIL部
2,"M23,M24",箱庭交響曲
2,"M25,M26",待援生活
2,M27,Hanasawa花澤
2,M28,蝦餅SHA
2,M29,芋米屋
2,M30,空白頁。
2,M31,VCCC
2,M32,陳新貳
2,"M33,M34",麥芽堂
2,"M35,M36",大江戶外萌
2,M37,黑貓白眉
2,M38,Nagaの繪畫世界
2,M39,Lycoris Garden
2,M40,俺企鵝
2,"M41,M42",包子部屋&大磨界+GIO
2,"M43,M44",恐怖白果醬
2,"M45,M46",Bedtime Story 被談聲聆
2,M47,抱大腿的魚璣懶洋洋
2,M48,都幾Dooge
2,"N01,N02",周荀 DenKa
2,"N03,N04",Project Cosplay
2,"N05,N06",百合吉娃娃
2,N07,小羊/풍신 Kohitsuji_Pungsin
2,N08,小小小萌雪
2,"N09,N10",光Guang Cosplay
2,N11,毒藥どく
2,N12,NN恩
2,"N13,N14",兔兔蟲cosplay
2,"N15,N16",MIYANA咪呀
2,"N17,N18",Mokit慕潔
2,"N19,N20",牛牛Niu
2,"N21,N22",燼璃JinLi
2,"N23,N24",Tsuru鶴葵
2,"N25,N26",Helene海琳
2,"N27,N28",紀奈奈 Hatori Sama
2,"N29,N30",傑糯米工作室
2,"N31,N32",Tiffany小豬舍
2,"N33,N34",烏拉拉
2,"N35,N36",小夜魔法學院
2,N37,AKA鞠-Cosplay
2,N38,Yugao 楓
2,"N39,N40",塔可貓 TakoNeko
2,"N41,N42",一個簡單的黛黛
2,"N43,N44",咖啡 cosplay
2,"N45,N46",花梨Hanari
2,"N47,N48",Annie Meow凜花花
2,"O01,O02",律園長的敘敘豬幼兒園
2,"O03,O04",火火KaKa
2,"O05,O06",米米扣Mimiko
2,"O07,O08",Noi X Umeko
2,"O09,O10",蛋黃系失智少女
2,"O11,O12",結Yuiゆい
2,"O13,O14",菈小菈本人
2,"O15,O16",賣本本賺錢養虎
2,O17,阿慧社
2,O18,Meikoです
2,"O19,O20",冰嵐冰嵐嵐冰嵐冰冰嵐
2,"O21,O22",蜜雅mia
2,"O23,O24",三三殿下駕到
2,"O25,O26",♡可凡kofan0331
2,"O27,O28",紅葉 Momiko
2,O29,NUNA 姊語
2,O30,容子
2,O31,小小柔ZOE
2,O32,剖貼頭 ✧ potato
2,"O33,O34",千島Chishima
2,O35,LiNi Cosplay
2,O36,‘+洛梨々 Cosplay+
2,O37,亞子AKO
2,O38,小朵time
2,O39,斂財海豹
2,O40,小馬麗’Mary
2,O41,我4亞羅
2,O42,YUI/YUNA
2,O43,天使堡佑
2,O44,紫玥桃sakuramomo攤位
2,"O45,O46",朵莉 Tori
2,"O47,O48",每天都不想上班
2,"P01,P02",玄子株式會社
2,"P03,P04",KUMAx石見三也
2,"P05,P06",霸氣是隻貓
2,P07,Meggie.diary & GW
2,P08,逆時空三次元
2,"P09,P10",店長研究社
2,"P11,P12",TENxYAU 姐妹丼
2,"P13,P14",佚泆ee
2,"P15,P16",Aoriあおり
2,"P17,P18",みゆき·Miyuki
2,"P19,P20",野人文庫
2,P21,瞳瞳Hitomi
2,P22,子子Smily
2,"P23,P24",嘶嘶嘶嘶
2,"P25,P26",餓小璇Miu
2,"P27,P28",よみ_Yomi
2,"P29,P30",凌晨是你老沐
2,"P31,P32",ㄚ田です(´ . .̫ . `)
2,P33,小冷leng
2,P34,悠夢
2,"P35,P36",雙糖＊糖霜
2,P37,信撒旦得永生
2,P38,喵喵
2,"P39,P40",培培帝國
2,"P41,P42",YSIF
2,"P43,P44",泥泥汝
2,"P45,P46",教皇和牛專賣工作室
2,"P47,P48",醉宮Yomiya
2,"Q01,Q02",猛少女之拳
2,"Q03,Q04",毛毛精靈與牠們的喵喵迷因
2,"Q05,Q06",ボカロ虛擬歌姬交流會
2,"Q07,Q08",bbibinbing
2,Q09,にゃんション-貓宅
2,"Q11,Q12",AOI
2,"Q13,Q14",菇菇Kinoko
2,"Q15,Q16",工口中毒ガールM10
2,"Q17,Q18",Luoying
2,"Q19,Q20",星喵Aastaneko
2,Q21,野兔_Usako
2,Q22,Shiori cosplay
2,"Q23,Q24",HattieCosplay
2,"Q25,Q26",by0ru
2,"Q27,Q28",#DREAMProject [JooA Cosplay]
2,"Q29,Q30",藍幽_namyau_
2,"Q31,Q32",木木cosplay
2,Q33,杯杯想吹冷氣
2,Q34,貓草DAMA
2,Q35,Nao Cosplay
2,Q36,吾家有貓初長成。
2,Q37,星星幫
2,"Q39,Q40",正經同人
2,"Q41,Q42",月貓創意
2,"Q43,Q44",平面狂想
2,"Q45,Q46",麒麟的快樂繪圖之家
2,"Q47,Q48",大幼蟲
2,"R01,R02",蟲蟲商號
2,"R03,R04",一輩子少女樂團
2,"R05,R06",太空水龍頭恐慌
2,"R07,R08",規尬的書店
2,"R09,R10",鳳凰の江山
2,R11,鋸鋸大報社
2,R12,J9文創鋪
2,"R13,R14",RabbitCandy
2,R15,A Legends Feast of Poro
2,R16,稚稚丸
2,R17,台北商業大學ACGN創研社
2,R18,Zweihanders
2,"R19,R20",otaku我宅我驕傲
2,R21,大阪風男
2,R22,獸耳麵包
2,"R23,R24",草莓瑞士捲事務所
2,"R25,R26",蒼銀之星
2,"R27,R28",好緊先生
2,"R29,R30",Alice Hobbey何比
2,"R31,R32",花屋創意(花屋la fleur)
2,R33,快樂罌粟花自耕農會
2,R34,Glimmer SCS
2,"R35,R36",DD的SiD
2,R37,初夏百景
2,R38,艾茵莉思
2,"R39,R40",小雪Yukichan
2,R41,方舟 Ark
2,R42,非人類研究所
2,"R43,R44",米克斯MIX
2,"R45,R46",芭嘎nono阿芭芭♕
2,"R47,R48",貓祭NekoLive
2,S01,赤月工作室_AKA Tsuki
2,S02,in起FAFA
2,"S03,S04",禿頭貓基地
2,S05,少女廢墟茶會
2,S06,Ikusen
2,"S07,S08",Waifubait
2,S09,狗兒Ruka
2,S10,果凍仔專區
2,"S11,S12",洛氏宗親會
2,S13,RE炸雞店
2,S14,緣流
2,"S15,S16",森林裡有熊窩
2,"S17,S18",空中散步
2,"S19,S20",最混亂的場面
2,S21,イレブンナイン
2,S22,IVY
2,"S23,S24",WaterRing 水鈴鈴
2,"S25,S26",Anifanshion
2,"S27,S28",丁丁烤魚魚
2,S29,F-AKUSHON
2,S30,Experiment BitsByBits
2,S31,好惠圖屋
2,S32,咪狗工作室
2,S33,Meows Create 子猫丸
2,S34,實體化技師團
2,"S35,S36",萌夜茶会
2,"S37,S38",甜珍珠
2,"S39,S40",格爾迪恩的芙拉爾
2,S41,魔寶大典
2,S42,大概是…夭謬?
2,"S43,S44",大波斯菊花園
2,"S45,S46",富士繪社
2,"S47,S48",士雷
2,"W01,W02",BsWs黑星白星
2,"W03,W04",Bubble Wave
2,W05,KAWORU卡歐露
2,W06,TRY&方言二人社会
2,"W07,W08",REI’s ROOM
2,"W09,W10",UNLOLI
2,"W11,W12",洋食小貓
2,"W17,W18",消波ブロック社
2,"W19,W20",COSMIX#3rd
2,"W21,W22",COSMIX#2nd
2,"W23,W24",COSMIX#1st
2,"W25,W26",Neko²AirLine
2,W27,波利鼠
2,W28,本本力學實驗室
2,"W29,W30",宇宙波神山崎本社
2,"W31,W32",尼腓工作室
2,"W33,W34",NephiAnime
2,W35,CIAN YO
2,W36,Haku Works
2,"W37,W38",Atelier Kingyo(金魚工房)
2,"W39,W40",Catity cosplay
2,"W41,W42",雨波HaneAme
